method,d1,d2,d3,method_id,trainvall_acc,test acc,auroc,auprc
binclass/0,NIHCC,PADChestPED,PADChestAPHorizontal,BinaryClassifier/NIHDenseBinary,0.9483870967741935,0.9912219047546387,1.0,1.0
odin/0,NIHCC,PADChestAP,PADChestL,ODIN/NIHDenseBinary,0.984360625574977,0.8607460856437683,0.9629591968643954,0.9630917265841461
odin/0,NIHCC,PADChestAP,PADChestAPHorizontal,ODIN/NIHDenseBinary,0.984360625574977,0.9720856547355652,0.9953648726486555,0.9943314395216475
odin/0,NIHCC,PADChestAP,PADChestPED,ODIN/NIHDenseBinary,0.984360625574977,0.9579832553863525,0.9910317068003672,0.9923898527448439
odin/0,NIHCC,PADChestL,PADChestAP,ODIN/NIHDenseBinary,0.9470709146968139,0.9204674959182739,0.99445167845706,0.9917377341342495
odin/0,NIHCC,PADChestL,PADChestAPHorizontal,ODIN/NIHDenseBinary,0.9470709146968139,0.9167836904525757,0.9922681456186482,0.9846724942625064
odin/0,NIHCC,PADChestL,PADChestPED,ODIN/NIHDenseBinary,0.9470709146968139,0.8823530077934265,0.9929383518113127,0.9943534087064668
odin/0,NIHCC,PADChestAPHorizontal,PADChestAP,ODIN/NIHDenseBinary,0.9871731623088308,0.9720638394355774,0.9953343327322205,0.9947459293351874
odin/0,NIHCC,PADChestAPHorizontal,PADChestL,ODIN/NIHDenseBinary,0.9871731623088308,0.8874430656433105,0.9671022957142266,0.9611720963485708
odin/0,NIHCC,PADChestAPHorizontal,PADChestPED,ODIN/NIHDenseBinary,0.9871731623088308,0.9579832553863525,0.9940682155215027,0.9953233198963995
odin/0,NIHCC,PADChestPED,PADChestAP,ODIN/NIHDenseBinary,0.971830985915493,0.9789053201675415,0.9953343327322204,0.9947456527361844
odin/0,NIHCC,PADChestPED,PADChestL,ODIN/NIHDenseBinary,0.971830985915493,0.8487427830696106,0.9671024027887518,0.9611715798663435
odin/0,NIHCC,PADChestPED,PADChestAPHorizontal,ODIN/NIHDenseBinary,0.971830985915493,0.973665714263916,0.9939280152245612,0.9883593846684817
Maha,NIHCC,PADChestAP,PADChestL,MAHA/NIHDenseBinary,1.0,0.9984219670295715,0.9999659342397949,0.9999457169088103
Maha,NIHCC,PADChestAP,PADChestAPHorizontal,MAHA/NIHDenseBinary,1.0,0.9988588690757751,0.9999653561340109,0.999961420675824
Maha,NIHCC,PADChestAP,PADChestPED,MAHA/NIHDenseBinary,1.0,0.9915966987609863,1.0,0.9999999999999999
Maha,NIHCC,PADChestL,PADChestAP,MAHA/NIHDenseBinary,1.0,0.9997149109840393,0.9998387786704181,0.9998106966897036
Maha,NIHCC,PADChestL,PADChestAPHorizontal,MAHA/NIHDenseBinary,1.0,0.9999122023582458,0.9999351198061324,0.9999190349096087
Maha,NIHCC,PADChestL,PADChestPED,MAHA/NIHDenseBinary,1.0,1.0,1.0,0.9999999999999999
